Name,Id,Latitude,Longtitude,Categories,City
Snoddas,4b6019faf964a520e1d529e3,58.406593025091645,15.580043854553509,Diner,"Linkoping, Sweden"
vallarondellen,5a2104ca1b0ea53adb53076e,58.406123,15.582557999999999,Intersection,"Linkoping, Sweden"
Cloettaboden Gamla Linköping,4f9d2940e4b0de6268705407,58.40654067027132,15.588042094328287,Candy Store,"Linkoping, Sweden"
Wärdshuset Gamla Linköping,4fb4defae4b0fbb02d96b1bf,58.406656114072284,15.589235052024796,Scandinavian Restaurant,"Linkoping, Sweden"
Gamla Linköping,4b9f45adf964a5207b1a37e3,58.40610840945485,15.589082103805163,History Museum,"Linkoping, Sweden"
Dahlbergs Café,4df48dcdd4c01ff6b2f02130,58.405907777888146,15.589954317464167,Café,"Linkoping, Sweden"
VilleValla Pub,4d713504a4ef37043c9c15b3,58.405074899999995,15.60433566570282,Pub,"Linkoping, Sweden"
Länsstyrelsen (B),575e9c0b498e39f5f6e8bc9a,58.409707999999995,15.60975,Bus Stop,"Linkoping, Sweden"
Medley Tinnerbäcksbadet,4b4de7c3f964a520b1da26e3,58.405053,15.629242999999999,Gym / Fitness Center,"Linkoping, Sweden"
Medley Linköpings simhall,5811bcae38fa0296bacafced,58.405668999999996,15.6317,Pool,"Linkoping, Sweden"
ICA Tannefors,4ba66409f964a5205d4d39e3,58.40609057368906,15.64299645382344,Grocery Store,"Linkoping, Sweden"
Historiska Kompaniet,52fe242111d261bcec7c9f67,58.40615196326191,15.588958853866195,Thrift / Vintage Store,"Linkoping, Sweden"
Apotek Hjärtat,4dcba513e4cde609a39cc7c1,58.40259583274746,15.603827111897704,Pharmacy,"Linkoping, Sweden"
Pizzeria Napoli,4bd1680e9854d13aee81f94d,58.40511600000001,15.61707615852356,Pizza Place,"Linkoping, Sweden"
Trädgårdslek,4fb6129ce4b0a5b7c426100f,58.406838791963864,15.619676683566981,Playground,"Linkoping, Sweden"
Belvederen Utsikten,4daeff1f4b2290767872ca02,58.404405000000004,15.620413000000001,Scenic Lookout,"Linkoping, Sweden"
Café Belvederen,4bd4259bcaff9521b53ed6f0,58.40426177,15.62058056,Café,"Linkoping, Sweden"
Folkungavallen,4def2283fa76c1ceac8b48a3,58.404210779233395,15.631775825682366,Soccer Stadium,"Linkoping, Sweden"
Halte Busje,556da8c4498e7338f7f47632,58.40605464867353,15.64253219536941,Bus Stop,"Linkoping, Sweden"
Stångån,4ede9dc902d54f50bb3761a7,58.40393369569312,15.642505933748081,River,"Linkoping, Sweden"
Strandpromenaden,4f280a60e4b0a242d2ae3888,58.40378807678925,15.646215883320803,Beach,"Linkoping, Sweden"
Albatross,50fe8cdce4b0fb41b7cf4e71,58.402852920882594,15.65268757314035,Café,"Linkoping, Sweden"
Sektionscafé Baljan,4b56f704f964a520f12028e3,58.401419278021535,15.578210088583848,Café,"Linkoping, Sweden"
Linköpings Golfklubb,4be2fe4e660ec92878d3ca3b,58.40150869210902,15.570505001485028,Golf Course,"Linkoping, Sweden"
Valla Minigolf,4e11b9a9fa769d21e9ef3f8a,58.40093419500146,15.583208275781512,Mini Golf,"Linkoping, Sweden"
Fenomenmagasinet,4fb63686e4b06b62454cb8c6,58.405641013411426,15.588537981965528,Science Museum,"Linkoping, Sweden"
Coop Konsum Lägerhyddan,4dcbaa141f6ea1401d43b20b,58.401843356907825,15.609572895115313,Grocery Store,"Linkoping, Sweden"
Åkessons Bageri,526680ea11d287ff62120174,58.40143851296458,15.613604673090448,Bakery,"Linkoping, Sweden"
Fyra Årstider,4f676638e4b0fcac5c953c41,58.40515855153093,15.643428494395799,Italian Restaurant,"Linkoping, Sweden"
Korpen SAAB,5083af48e4b0a74e5315619d,58.40237800000001,15.666943,Gym,"Linkoping, Sweden"
Cafe Java,4b62e786f964a5201d582ae3,58.398257827315476,15.57650129564617,Café,"Linkoping, Sweden"
Valla Ridhus,50e5bc66e4b0869d1684f9fe,58.400186769574546,15.581831218632749,Dog Run,"Linkoping, Sweden"
Valla Lekpark,500fb18ce4b003da888c8209,58.398807999999995,15.584635,Playground,"Linkoping, Sweden"
Fanjunket Court,52514f8011d29b81a00481a6,58.401171,15.603063,Athletics & Sports,"Linkoping, Sweden"
Sibylla T1,504cf412e4b0838e310cffb2,58.39819872098359,15.606993417730301,Fast Food Restaurant,"Linkoping, Sweden"
US Södra (B),573da3ff498e40c33ae6df2a,58.39970600000001,15.620194,Bus Stop,"Linkoping, Sweden"
Restaurant Ekkällan,4cc078fd7dc9a093a3e23ef5,58.39867664673521,15.620769736302373,Pizza Place,"Linkoping, Sweden"
Tannefors Slussar,4bfd4b36e529c92840aeba8c,58.400262748269135,15.64850361140191,Café,"Linkoping, Sweden"
7-eleven,4ffc7576e4b0348e44735112,58.39901500000001,15.653179999999999,Convenience Store,"Linkoping, Sweden"
McDonald's,4bd2ca809854d13a2450fc4d,58.39893802374457,15.654035810812518,Fast Food Restaurant,"Linkoping, Sweden"
Badplatsen i Johannelund,4da73d36561447b1ad8c2888,58.398304882528016,15.662813186645508,Beach,"Linkoping, Sweden"
Johanneslunds Ip,5b44c322835c9a002ce8f779,58.398846,15.669192,Athletics & Sports,"Linkoping, Sweden"
Åbysäcken,568a435c498e167f085c8f76,58.398853,15.670154,Trail,"Linkoping, Sweden"
Cafe Zodiaken,506ec5ece4b09e71e10943c4,58.39740374160328,15.577472996117963,Asian Restaurant,"Linkoping, Sweden"
Gelatohouse Lill-Valla,5ae5c2ff67e5f2002c5b20c6,58.39836500000001,15.583279999999998,Ice Cream Shop,"Linkoping, Sweden"
Mjellerumsgården,4cf77c18e308236a96cdebac,58.4003119204179,15.585378290817745,Restaurant,"Linkoping, Sweden"
Gelatohouse Valla,53aff77a498e241b0ac041cb,58.40021707824414,15.586030650877571,Ice Cream Shop,"Linkoping, Sweden"
Grenadjärvallen,4e47cae5d4c065cb6bb114ec,58.39729280828765,15.60863059358917,Soccer Field,"Linkoping, Sweden"
Brigaden,4bc80a756501c9b6948f3f29,58.39620876720048,15.617455663010876,Restaurant,"Linkoping, Sweden"
Friskis & Svettis Kanonhuset,502006bee4b016a5158cc49a,58.39688221142065,15.625964893967106,Gym,"Linkoping, Sweden"
Italiano,4bcf64bf41b9ef3b7f57f8e5,58.39763402938843,15.651188492774965,Pizza Place,"Linkoping, Sweden"
Campushallen,4c7f9e6aa7958cfaf624912b,58.39477357478451,15.579197653521467,College Gym,"Linkoping, Sweden"
Friidrottsarenan Campus Valla,4e63434f483bd9a974aeab67,58.39453589069597,15.582974845071266,Stadium,"Linkoping, Sweden"
Campusvallen,5247f79f498e48e293966d44,58.39457416846306,15.583152624287601,Soccer Stadium,"Linkoping, Sweden"
Lekplatsen på Kanongatan,4ccbed50566aa0933ef61dfd,58.394158,15.629959,Playground,"Linkoping, Sweden"
Gunhardsons Elektriska AB,5a05558978782c73148be149,58.39571170000001,15.6430173,Construction & Landscaping,"Linkoping, Sweden"
Bistro Banken,5005eac6e4b0c0c2434d09c1,58.393926,15.646123999999999,Scandinavian Restaurant,"Linkoping, Sweden"
Norrby & Co Ab,5bfc5218dab4b1002c8c2e98,58.395830000000004,15.656013,Brewery,"Linkoping, Sweden"
Ica Supermarket Johannelund,4bc07233920eb713a7e8182c,58.39565335772148,15.662017739151954,Grocery Store,"Linkoping, Sweden"
Pizzeria Tropicana,4df5dc5652b100c2d8023e61,58.39581625818924,15.661882737053428,Pizza Place,"Linkoping, Sweden"
Maddes Kokvrå,4ed91c800e011b46ecd078c3,58.394091,15.657157999999999,Deli / Bodega,"Linkoping, Sweden"
Edens Bageri,531c3b51498e16546c7a5722,58.395674,15.661881,Bakery,"Linkoping, Sweden"
Torget Vallastaden,5a0ae81ddb2aeb0c8299aea9,58.39359,15.5788,Restaurant,"Linkoping, Sweden"
Ica Supermarket Berga,4bcf587b41b9ef3b9f40f8e5,58.392176337999494,15.643372535705565,Grocery Store,"Linkoping, Sweden"
Berga Sushi,4daf00f5a86e29d01a4fada3,58.39258963594817,15.643170432924512,Sushi Restaurant,"Linkoping, Sweden"
Ånestadshallen,4e49627b62847afcaf095ed6,58.39307237149984,15.651568139264052,Gym / Fitness Center,"Linkoping, Sweden"
Pizzeria Duvkullen,4da0c4012939b1f74634e656,58.39191985301319,15.66801372542741,Pizza Place,"Linkoping, Sweden"
Lars Blomberg Målare AB,5a6832b9acc5f51ad705291e,58.393305299999994,15.6726071,Home Service,"Linkoping, Sweden"
"Vallastadens Pizza, Grill, Kebab",5ab54f00e679bc684459bcee,58.393591,15.580915,Pizza Place,"Linkoping, Sweden"
Tinnerö Eklandskap,4d95b8dee07ea35df90bad02,58.391055164494354,15.616426441230194,Scenic Lookout,"Linkoping, Sweden"
Stora COOP,4ba8b45bf964a52068e839e3,58.39130015687363,15.624666706325696,Grocery Store,"Linkoping, Sweden"
Berga Idrottshall,52444cc711d2f84bb686f739,58.39003100000001,15.642695000000002,Basketball Court,"Linkoping, Sweden"
World Class Johannelund,5b1fc2ea2aff31002bacf632,58.390428299999996,15.668100899999999,Gym / Fitness Center,"Linkoping, Sweden"
Nordic Wellness,59c279be805e3f67a9336767,58.386996999999994,15.587939000000002,Gym / Fitness Center,"Linkoping, Sweden"
City Gross,54f08b6e498ecc627d4e8a5a,58.38680313964154,15.588926027689608,Supermarket,"Linkoping, Sweden"
Ming Express Djurgården,5856c703109dfe3142e496a8,58.387287,15.589592000000001,Asian Restaurant,"Linkoping, Sweden"
Candy Land,58cd1963af5c143843598c4d,58.38680400000001,15.588970999999999,Supermarket,"Linkoping, Sweden"
Smedstad Dammar,5abfac16f0ca95363c96e26e,58.386772,15.627623000000002,Nature Preserve,"Linkoping, Sweden"
Lidl Ekholmen,4dff7b3b7d8bc001316c93a1,58.38644166340145,15.678022756531973,Supermarket,"Linkoping, Sweden"
Smedstad Ridsportcenter,57aeea84498e89e357d5bb77,58.384158,15.623038000000001,Recreation Center,"Linkoping, Sweden"
Fargboll,58ce81dd84c4ed48183bdc9f,58.38401999999999,15.631338000000001,Paintball Field,"Linkoping, Sweden"
ICA Skillingen,4fda18ece4b013d81a7778f9,58.382979823308474,15.652084432550266,Food & Drink Shop,"Linkoping, Sweden"
TV-tjänst Euronics,4f05b2b56da1a1d64a401cfe,58.385979076160275,15.675737654958466,Electronics Store,"Linkoping, Sweden"
Restaurang Vikingstrand,4e398c2862e16ad099f3a1b1,56.07231521606445,12.668574333190918,Food,"Helsingborg, Sweden"
Strandhuset,5b456d25febf31002c8922ce,56.0724544,12.6685805,Restaurant,"Helsingborg, Sweden"
Vikingstrands Surfing,4fe70d02e4b043cb4bcec2b4,56.07201560595432,12.669257325419972,Surf Spot,"Helsingborg, Sweden"
Vikingstrand,4c41ba56ff711b8da5511205,56.07072229122162,12.671047248913947,Beach,"Helsingborg, Sweden"
Drömskogen,5808d1df38fa247a63421216,56.071070999999996,12.673707,Playground,"Helsingborg, Sweden"
Pålsjö Skogs Hundpark,55f43652498efda6b3829430,56.07259200000001,12.678384,Dog Run,"Helsingborg, Sweden"
"Pålsjöskogs Motionsspår, starten",4c53fa2e72cf0f4799bbc1d3,56.070443679631865,12.690101542257334,Trail,"Helsingborg, Sweden"
Pålsjö Skog (parkering),516d6d80e4b0f2c9b8d4df7f,56.07049820549682,12.690301109955845,Trail,"Helsingborg, Sweden"
Kadettgatan (B),4e55399e483b764fba2b8f06,56.0719951,12.7049064,Bus Stop,"Helsingborg, Sweden"
Tilling Träning & Livskraft,5adda15be7a2376319053cff,56.07325600000001,12.716688000000001,Gym / Fitness Center,"Helsingborg, Sweden"
Barnens Hus,4c6f90189375a09347670437,56.07173501919455,12.724853486607671,Toy / Game Store,"Helsingborg, Sweden"
Leklust,4c4d78929932e21e3c843bcc,56.07172423014306,12.724956651658568,Toy / Game Store,"Helsingborg, Sweden"
Babyproffsen,4c4d78371b8e1b8d2278a725,56.071077331659964,12.724571228027346,Kids Store,"Helsingborg, Sweden"
Lauritz.com,4e205a9cfa761d6710709bb2,56.07051841527157,12.723610719785853,Antique Shop,"Helsingborg, Sweden"
Fika,4e0335081f6edc1602346bb4,56.07178788706878,12.72536193938321,Coffee Shop,"Helsingborg, Sweden"
Nya Kök,4ec0f991b803bca7dec075c2,56.069459188968594,12.720682962115893,Scandinavian Restaurant,"Helsingborg, Sweden"
Pålsjöskog,4cd697b589eb6dcbfa41301e,56.06896769942799,12.680078612823136,Trail,"Helsingborg, Sweden"
Berga Trafikplats (B),4ec363028b8132e08310177d,56.068238701687406,12.72191047668457,Bus Stop,"Helsingborg, Sweden"
Trademax,4dd3b7788877a55425c1b836,56.06887934540828,12.747667201259295,Furniture / Home Store,"Helsingborg, Sweden"
Pingstkyrkans Second Hand,4fdc58fde4b019980295d915,56.06842034147451,12.74770709963748,Thrift / Vintage Store,"Helsingborg, Sweden"
Picknickbänken,4e242b92628469a57430b0f6,56.067476,12.681754,Scenic Lookout,"Helsingborg, Sweden"
Planet,5086ddd4e4b0b701d727c200,56.068162,12.705836999999999,Pizza Place,"Helsingborg, Sweden"
Trafikplats Berga,4cb886fb90c9a143668780d6,56.06806161431612,12.722155375603984,Intersection,"Helsingborg, Sweden"
Dalhems centrum,4e564e3ffa763b20fd0a8b92,56.06798475584657,12.73660476553227,Shopping Mall,"Helsingborg, Sweden"
Framtid,4c442be92d3ec9b6ad722eae,56.06730220425214,12.74814673326344,Flea Market,"Helsingborg, Sweden"
Åliven,589b724601f4337b1b8a6ccc,56.066938,12.706169000000001,Greek Restaurant,"Helsingborg, Sweden"
Shell,4b536307f964a520329a27e3,56.06662147742252,12.722382894120365,Gas Station,"Helsingborg, Sweden"
Camilla,4d7f97cf8700370407de8799,56.06684796519914,12.723447749714634,Burger Joint,"Helsingborg, Sweden"
Lidl,4c238b5734faef3b6ae2586d,56.06643906204043,12.724221769254624,Supermarket,"Helsingborg, Sweden"
Lekplats 410,5164467ae4b0eccd5f0b9f39,56.06548100000001,12.683583,Playground,"Helsingborg, Sweden"
Pågatåg 1614,582ed8b19465dd7874ce26b1,56.06591656545657,12.684971387655713,Moving Target,"Helsingborg, Sweden"
ICQ Nära Ringstorp,4c9c68989c48236aa2a84dee,56.06538413695075,12.700578829451384,Grocery Store,"Helsingborg, Sweden"
Pizzeria Ringstorp,4b536461f964a5207e9a27e3,56.065027,12.701305,Pizza Place,"Helsingborg, Sweden"
Aktiverum,4c2b23ba57a9c9b60462f567,56.06537383824893,12.708976047634053,Gym / Fitness Center,"Helsingborg, Sweden"
Studio Aktiverum,500cfb9ee4b0ca8f7cde7d19,56.065393090283784,12.709033363849006,Gym,"Helsingborg, Sweden"
ICA Maxi Stormarknad,4b535d09f964a520329927e3,56.065710138657124,12.720493964562912,Supermarket,"Helsingborg, Sweden"
Apoteket Hjärtat,4f7efe58e4b012f964922f4b,56.065500148038815,12.720471093078306,Pharmacy,"Helsingborg, Sweden"
K2 Helsingborgs Klätterklubb,50a27be0e4b0bc18deecbff8,56.065521377666656,12.737986112645956,Rock Climbing Spot,"Helsingborg, Sweden"
Yamaha Center MC & Båt,4f7abb2ce4b0b515861a8c30,56.0655381501041,12.748260627662024,Motorcycle Shop,"Helsingborg, Sweden"
Framtid Ek.Förening,5b90a57016ef67003951c381,56.0670723,12.7480379,Antique Shop,"Helsingborg, Sweden"
Pålsjöbaden,4c612e34cd522d7f33d1cf3f,56.06443715358715,12.677964173021142,Beach,"Helsingborg, Sweden"
Pålsjö kallbadhus herrarnas,4ec77c4c7ee537da7e88aa91,56.06444102426374,12.676956045769279,Bath House,"Helsingborg, Sweden"
Pålsjö Krog,4c0937dba1b32d7f1a4797f0,56.06435899981815,12.678147225716893,Restaurant,"Helsingborg, Sweden"
Pålsjö Mölla,4f40fd5fe4b0c868ddfd0a67,56.06458472732722,12.679849408195516,History Museum,"Helsingborg, Sweden"
Pålsjö kallbadhus,57309481cd104595cca80ceb,56.06404000000001,12.678517,Bathing Area,"Helsingborg, Sweden"
Pålsjö Tennis,5014ed3de4b021abafb72849,56.06442343704929,12.692755214968455,Tennis Court,"Helsingborg, Sweden"
Ringstorp Centrum,542956f9498ec21e3800c06e,56.06493522936781,12.700004674405642,Plaza,"Helsingborg, Sweden"
City Gross M.A.T.,5296164011d2b1decc3f818a,56.06411408457007,12.717540227557404,Supermarket,"Helsingborg, Sweden"
Skopunkten,4c80c15ad34ca143e0c51b80,56.06472905159804,12.718648910522461,Shoe Store,"Helsingborg, Sweden"
Arken Zoo,589899e8ae97562eef542279,56.06489499999999,12.718359,Pet Store,"Helsingborg, Sweden"
Henrik Larsson Hyllningsstaty,4debc951d164ef597d0e533b,56.06368913023801,12.678295909775677,Sculpture Garden,"Helsingborg, Sweden"
Ringstorps Sommarstad,50014c81e4b0fbfbe9363461,56.06316999999999,12.704027,Garden,"Helsingborg, Sweden"
Haribo,54be29ea498e42795279b149,56.06378922206017,12.710766990673662,Candy Store,"Helsingborg, Sweden"
Trafikplats Vasatorp,515fb97ae4b08cccf55cb5af,56.06378270899904,12.745814323425293,Intersection,"Helsingborg, Sweden"
Drottninghögs Thai Restaurang,4ecf79f429c223f927b6dc42,56.06224891618545,12.727668216525887,Thai Restaurant,"Helsingborg, Sweden"
Drottningshögs Bageri,4b52e507f964a520288a27e3,56.061728,12.728075,Bakery,"Helsingborg, Sweden"
ICA nära Drottninghög,55fbe3a0498e2e96ad3ed04b,56.062181,12.728817,Grocery Store,"Helsingborg, Sweden"
Scooter Punkter,594396227dc9e17127ca5b87,56.062307,12.749217,Rental Car Location,"Helsingborg, Sweden"
Lekplats 6,53d54916498ef1b964dd0071,56.06143188476562,12.688483238220215,Playground,"Helsingborg, Sweden"
Vietnam Bamboo,5230434b11d2c6446e873eeb,56.060761,12.695199,Vietnamese Restaurant,"Helsingborg, Sweden"
Lakritsfabriken,52a0503a498e164152e3aa16,56.06090736895584,12.70763342874573,Candy Store,"Helsingborg, Sweden"
Sugoi Sushi,54c23f01498eb34a1c8f1c57,56.0613977048172,12.70906895905959,Japanese Restaurant,"Helsingborg, Sweden"
Filborna Pizzeria,4e34312c7d8b6946c1f6c980,56.060981999999996,12.734511,Pizza Place,"Helsingborg, Sweden"
RåEpok,52346da111d2334efc41b3ed,56.06001800000001,12.68966,Sushi Restaurant,"Helsingborg, Sweden"
Djurriket,5546123e498e43b52c21ef1d,56.06048199999999,12.709486,Pet Store,"Helsingborg, Sweden"
Pinges Place,5a6219291f8ed62311d8b15a,56.060352,12.715853,Bar,"Helsingborg, Sweden"
Fastbergs Blommor,4d9494083048b1f7d60e3464,56.06046800000001,12.733801,Flower Shop,"Helsingborg, Sweden"
Lundsbäck (B),527baca5498e6a768c0e0ebf,56.06041268138231,12.74071438569134,Bus Stop,"Helsingborg, Sweden"
Lundsbäcks Koloniområde,55d448ed498e82e21314c145,56.059849248063706,12.74398265341942,Garden,"Helsingborg, Sweden"
Strandpromenaden,4e1438671f6e33e71808654c,56.05896685484763,12.681862642854032,Beach,"Helsingborg, Sweden"
Barfota,4c0a8810340720a1ca8f8693,56.05847328600598,12.681522908715234,Seafood Restaurant,"Helsingborg, Sweden"
Tropikariet,4c3c54c27d002d7f8d39ae18,56.059045518463456,12.70605574070964,Zoo,"Helsingborg, Sweden"
Fria Bad,4c3813cb1e06d13ac63b773e,56.05798000435021,12.681520451856885,Beach,"Helsingborg, Sweden"
VIA95,545f77fb498e2db343c4b512,56.05840799999999,12.682080000000001,Scandinavian Restaurant,"Helsingborg, Sweden"
Friabad (B),50e2cdfae4b0a3665c8b65a4,56.05745339633987,12.68330209775732,Bus Stop,"Helsingborg, Sweden"
Fuji Stattena,4d1235241f95236a2e503c06,56.05763041243465,12.69807706593937,Sushi Restaurant,"Helsingborg, Sweden"
La Pizza,4b4a0726f964a5205b7826e3,56.057607499999996,12.6979911,Pizza Place,"Helsingborg, Sweden"
Bahn Mi King,57221be8498e57679a0c7949,56.057747,12.6983,Vietnamese Restaurant,"Helsingborg, Sweden"
McDonald's,4b4f2991f964a520e0fb26e3,56.05781361928168,12.705161125153227,Fast Food Restaurant,"Helsingborg, Sweden"
Fredriksdals trädgårdscafé,51cd8816498e5dc5ebca0e08,56.058330290657175,12.714635358712465,Café,"Helsingborg, Sweden"
Fria beachvolley,4e147fee18a8b99f10b0777d,56.057770792438795,12.682338244354813,Outdoors & Recreation,"Helsingborg, Sweden"
ICA Nära Hamilton,4d67d9d1f23f37042a47cd33,56.05712473333806,12.68340141384707,Grocery Store,"Helsingborg, Sweden"
ICA Borgen,4c0bba826071a593e49de132,56.05674093635621,12.6905324796544,Grocery Store,"Helsingborg, Sweden"
Finess,4c515942375c0f47e3c3ce93,56.056503837778216,12.691543403046586,Bakery,"Helsingborg, Sweden"
WokIt,5882418aa4367c4078d59f8a,56.057486,12.697755,Thai Restaurant,"Helsingborg, Sweden"
SATS,4b86a11af964a520249331e3,56.057102358884755,12.70128603084496,Gym / Fitness Center,"Helsingborg, Sweden"
Hemköp,4bf7bbb14a67c928d91324cf,56.05703022525086,12.701227690017204,Grocery Store,"Helsingborg, Sweden"
Danshuset,4cab2e6b76d3a09340c5296b,56.05715151768681,12.701760367465337,Dance Studio,"Helsingborg, Sweden"
Pizzeria Stattena,4e2b0779c65bcaf4002a27b8,56.05696999999999,12.702314999999999,Pizza Place,"Helsingborg, Sweden"
Stattena Centrum,5593ca15498edcb869bc0b81,56.05669082674453,12.702135582988337,Plaza,"Helsingborg, Sweden"
Grafiska Museet Helsingborg,4e2d5c97483bb05f05b176b8,56.05715477967571,12.70906740519332,History Museum,"Helsingborg, Sweden"
Sillen & Makrillen,4c0bf2157e3fc928740ef682,56.05580052995163,12.680968672674007,Seafood Restaurant,"Helsingborg, Sweden"
Kallis,4d85cf5302eb5481d55c4bf5,56.05545551216974,12.681289296569705,Spa,"Helsingborg, Sweden"
Gröningen Green Golf,4fce1000e4b056c3a03f5e0b,56.05531498780292,12.681874462528501,Golf Course,"Helsingborg, Sweden"
Cavolo Nero,4b5c8591f964a5202c3429e3,56.05526897528162,12.694385279564905,Pizza Place,"Helsingborg, Sweden"
Tågaborgs Pizzeria,4ca0ba75fee9b21a657ea145,56.05522805,12.693497,Pizza Place,"Helsingborg, Sweden"
Hemmakväll,4d26f9393c7954818e15c09b,56.05562000435499,12.69628379810296,Video Store,"Helsingborg, Sweden"
Hermanssons Café & Conditori,50a20152e4b06f4681199dd7,56.055868000000004,12.69663,Café,"Helsingborg, Sweden"
Netto Stattena Centrum,4cc866d9afcfb71346887089,56.05521156833667,12.701481994620547,Grocery Store,"Helsingborg, Sweden"
Fredriksdal,4b9e3532f964a520e5d136e3,56.05611780905014,12.709460480995753,Garden,"Helsingborg, Sweden"
Fredriksdals Cafe,4e5a2134d4c0ba8c11a730c6,56.05711282295957,12.710702299363751,Café,"Helsingborg, Sweden"
Filbornabadet,4b967448f964a5202acd34e3,56.05593958958339,12.731742827387311,Gym Pool,"Helsingborg, Sweden"
Filborna Arena,4cc9a6e8b3f5224be81df620,56.05599839999999,12.7323546,Gym / Fitness Center,"Helsingborg, Sweden"
Filborna skogspark,4ea2bed36c25b62f3d811b42,56.055928319632905,12.73930754266148,Park,"Helsingborg, Sweden"
Kallis utegym,4fee9899e4b0d57e70769487,56.05515981169734,12.682530252026945,Gym,"Helsingborg, Sweden"
Piratlekplatsen,4bb9ec9998c7ef3b1f763202,56.05518166505127,12.682649563340073,Playground,"Helsingborg, Sweden"
Margaretaplatsen,4dc52ac545dd26455268a1e5,56.05509628651203,12.68475873552686,Park,"Helsingborg, Sweden"
Ristorante Bonasera,4b9abd7cf964a5207dd135e3,56.054454060891246,12.685130999759377,Italian Restaurant,"Helsingborg, Sweden"
Lekplats 14,535bc66d498edf48bd55e577,56.055076213882025,12.686785720795395,Playground,"Helsingborg, Sweden"
Aldas Café,4cc6b1b6c844721e01eff501,56.055053949770354,12.701795166967047,Sandwich Place,"Helsingborg, Sweden"
Pub Norrbro,4c48865d0f5aa5935b898176,56.05500726170241,12.701760834286695,Pub,"Helsingborg, Sweden"
Pizzeria Torino,4bba22ea1261d13ac745ea98,56.05457257648571,12.702143636749131,Pizza Place,"Helsingborg, Sweden"
Thai Takeaway,4e31a1512271cfd3d04d5b20,56.05487900000001,12.701941999999999,Thai Restaurant,"Helsingborg, Sweden"
Olympia Park,4eb68ec1722e578a4fec5df1,56.054601041581506,12.705475103976333,Park,"Helsingborg, Sweden"
"Violstigen 8, Sommarbyn Tornet",571916c8498e88a3a8ef65e3,56.054745558951474,12.724755258354561,Vineyard,"Helsingborg, Sweden"
Vikingsbergsparken,4bf7e2225317a59390b2fe7e,56.05353917669858,12.689739331290419,Park,"Helsingborg, Sweden"
Dermanovum,5603e463498ee1b9dd97b369,56.05402900000001,12.697327,Health & Beauty Service,"Helsingborg, Sweden"
Arken Zoo,4c666ae3aebea5938c1373d0,56.053125417303974,12.698353940915933,Pet Store,"Helsingborg, Sweden"
Ishallen Olympiarinken,4d81bdea2ad9a143dde17828,56.053924251305475,12.706156993332677,Hockey Rink,"Helsingborg, Sweden"
Fredriksdals Pizzeria & Grill,4e0da132c65ba20da217c739,56.053893,12.719958,Pizza Place,"Helsingborg, Sweden"
Stigs place,572b8d8c498e251670e1dda3,56.052539,12.661911,Waterfront,"Helsingborg, Sweden"
Gröningen,4c0a2cd1009a0f47e6f1e8bf,56.052871221208036,12.683828727321858,Park,"Helsingborg, Sweden"
Järnvägsmännens badbrygga,4c4c3020c668e21e90aa23fb,56.05301600000001,12.683461,Beach,"Helsingborg, Sweden"
Mölleexpressen,4c389ef41e06d13afa04783e,56.052154,12.6838,BBQ Joint,"Helsingborg, Sweden"
Drottninggatan 35,547df9fe498e29ea03dc9674,56.05226860004859,12.686809777268472,Scandinavian Restaurant,"Helsingborg, Sweden"
Bagelshopen,4ff821dce4b0211bc30bf8d6,56.051970743553326,12.685695748462535,Bagel Shop,"Helsingborg, Sweden"
Dahlberg på Helsingborg Arena,50ec0690e4b0ef5a5a506c30,56.052804,12.704506,Restaurant,"Helsingborg, Sweden"
Helsingborg Arena,4d81bcd12fb73704a4f77d11,56.052984736818196,12.705063103216393,Stadium,"Helsingborg, Sweden"
Olympia bowling,4b87a1bcf964a52010c531e3,56.052279283338,12.705623869344564,Bowling Alley,"Helsingborg, Sweden"
Konstgräsplanerna (Olympia Park),51aa08fc498e59e839463b76,56.05291493797037,12.708606198936556,Soccer Field,"Helsingborg, Sweden"
Utegymmet,4ff99864e4b0f1abbca1eb8b,56.05281529465057,12.710410265587438,Playground,"Helsingborg, Sweden"
North Sea,5777e729cd1080b4222c22ef,56.05166800000001,12.65726,Cruise,"Helsingborg, Sweden"
Beach Club Gröningen,4bec3cae75b2c9b66632438d,56.0517931157569,12.68415318385592,Pizza Place,"Helsingborg, Sweden"
Etoile Cafe & Bistro,4c23026a13c00f47526e88de,56.051275185873095,12.688015917610382,Wine Bar,"Helsingborg, Sweden"
Marconi,4c96007694a0236a51069b12,56.05102900000001,12.688374000000001,Italian Restaurant,"Helsingborg, Sweden"
Coop Konsum,4b4f44d7f964a52049ff26e3,56.050894990056726,12.699309237175735,Grocery Store,"Helsingborg, Sweden"
Idrottsoasen,52484b6d498e98e79af621f3,56.05213953675712,12.707326156007069,Playground,"Helsingborg, Sweden"
Helsingborgs Marina,4db938586a2334682da2deaf,56.050596157100365,12.685160332510215,Harbor / Marina,"Helsingborg, Sweden"
Roys Mat Och Bar,501a6cd8e4b0f8f8374ca218,56.05065145985353,12.685701518370134,Scandinavian Restaurant,"Helsingborg, Sweden"
Helsingborgs Stadsteater,4ba50bbdf964a52023d538e3,56.05037433681088,12.689058452757836,Theater,"Helsingborg, Sweden"
Wakarini,53204bc8498e48f21ca3e536,56.0506762682655,12.688925085653741,Sushi Restaurant,"Helsingborg, Sweden"
