0,1,2,3,4
Thrifty Car Rental,5b6bf160bfc6d0002c6171f5,53.889302,10.686259,Rental Car Location
Lidl,4f8c07fbe4b07efba02a5937,53.88872375941974,10.686951437965035,Supermarket
Rossmann,4f3fb9ade4b08b247225fccc,53.88854167208926,10.687651178810817,Drugstore
Schiedsrichterkabine Phönix,5933e7b712f0a90806ed10dd,53.888592,10.720177,Football Stadium
Takko Fashion,502666d6e4b04e431bafb006,53.888243436837286,10.643102755388538,Clothing Store
TOTAL Tankstelle,4cd8f2ad51fc8cfa5f8dec5d,53.88770341873169,10.644679069519043,Gas Station
Das Haarstudio,4e4f7cb1b0fb088f3c1c3a18,53.887339499999996,10.64734925,Shop & Service
Rossmann,4e9022aebe7b7962e9684361,53.8873452373708,10.6485206194058,Drugstore
SPD Wiese,4eaac75a30f823f86e024592,53.88757303123314,10.66375492873595,Park
Frischemarkt Özcan & Göcer,4efdd4978b81b01908ed919d,53.887364,10.66398,Grocery Store
famila,4c90e2427f3b8cfa2ddf971e,53.88794530737253,10.68569512165434,Big Box Store
Junge - Die Bäckerei,4e396480a809d73012e53886,53.887941905158975,10.685890896351287,Bakery
Junge - Die Bäckerei,4b7d0bd0f964a52001ad2fe3,53.887583157994435,10.704552429782046,Bakery
Berlin Döner,517b77cde4b05493cc32969e,53.88813581600059,10.70924822711102,Turkish Restaurant
Junge - Die Bäckerei,50fcf8afe4b0d5fd111006df,53.886851273378625,10.649478679433754,Bakery
BEST WESTERN Nordic Hotel Lübecker Hof,4c4084ca6c1a9521bf4bb96a,53.88631993394518,10.652249317791075,Hotel
Joy Fitness,50b4f0a9e4b047f57d951f9a,53.88678861227981,10.685474917026026,Spa
Konstinkai,5a846ff2c5309372ae41ebfe,53.886286,10.700082,Port
Hanse-Residenz Lübeck,56307b29498e94a73af143dd,53.8863,10.70411,Music Venue
Schweizerhaus,4e4ac6cbb0fb37342ef37c7c,53.886711899174735,10.713971523197714,Hotel
Bäckerei Mathias Renneberger,5958844af4b5252a67ed5ca4,53.886042,10.651345,Bakery
Asia China Restaurant Sai Gon,4c40d2637beab713ca6c9555,53.88580968891938,10.65219621114042,Asian Restaurant
Eren's Garden,5395da7f498e085ff3c1a435,53.885360358015156,10.669133408102816,Botanical Garden
Palma,5086f653e4b0bdc4ffd13996,53.8856443219464,10.682529692992995,Mediterranean Restaurant
Holtex - Mode von Kopf bis Fuß,4e6739988877dfcf30118774,53.88612249571593,10.688730503753142,Department Store
Aral,4da5e1037ccc816e18c5b07b,53.88429538,10.65380125,Gas Station
H Bornhövedstrasse,4d522de6747f6dcbd1cbc9d4,53.88499870094357,10.659225752980113,Bus Stop
Café & Bar Celona,51e23ccf7dd280fd86682a09,53.884473686608075,10.695834159851074,Café
Niko DER GRIECHE,51e6c5b3498e2c38801d4335,53.88664964644237,10.713207196246005,Restaurant
Danhaus - Das 1Liter-Haus! in Stockelsdorf bei Lübeck,5bf469bc492814002cafe32c,53.883254,10.638131,Construction & Landscaping
"Haggischer ""Garten""",4dea32f245dd3993a88456d8,53.88276100759416,10.654564165806972,Garden
Shell,4ca87c5044a8224b0ee01740,53.88281337,10.67917615,Gas Station
H Postillionweg,4ce38ce02407a1cd53b64ed0,53.88068331737091,10.654577421607712,Bus Stop
Lidl,4d56a835143ca093c9f7bdfc,53.88142248748016,10.658570832006262,Supermarket
Feinbäckerei Schüler,4e291e69b0fba988bb733b1a,53.881248454798666,10.658283233642578,Bakery
Cafe del Sol Lübeck,4e6c88e8b61c739ba896ea73,53.881538652274344,10.659474477305112,Caribbean Restaurant
Stadion VFB Lübeck,4e21392dfa761d67107a4da2,53.88112263430846,10.668671706603234,Soccer Stadium
Stadion an der Lohmühle,4c658bb09cb82d7fa31f8ed2,53.88113936172546,10.668883323669434,Soccer Stadium
Gemeinschaftshaus Dornbreite,4e6b60dbd4c01ce017f960c9,53.88011053465592,10.649650622889457,Bar
H Kurzer Weg,4d01eb31e5f16ea8831ba828,53.88012537842477,10.65904006846941,Bus Stop
Domino's,5bdc26293abcaf002c111e98,53.8798852,10.6596883,Pizza Place
McDonald's,4bb77de153649c7477bf45fb,53.880349359249,10.674065728031637,Fast Food Restaurant
Viva Hotel Lübeck,5715e936498e23619eb50a2c,53.88018264919377,10.674833504418814,Hotel
Zoo&Co,4b99294bf964a520da6535e3,53.87986532,10.67475335,Pet Store
Vier Jahreszeiten,4ddc350eb0fba481fc7ce097,53.880522341346676,10.677515284740977,Hotel
Mr. Wu,4bc091f4b492d13af768a460,53.8804473370163,10.67764449769918,Asian Restaurant
H Karlstraße,4f3c194be4b0823047d21298,53.88039847559612,10.67791011540311,Bus Stop
Perfect Fitness,4c7564703adda143693407af,53.880215392767084,10.678042668307018,Gym / Fitness Center
Staples,4c4fe7568edf0f47f48d5cae,53.88035399,10.678346157073975,Paper / Office Supplies Store
ALDI NORD,4d6f3b8f5b5ca1cd9bd96944,53.878627468516186,10.66744362058848,Supermarket
Kentucky Fried Chicken,50b9c2cce4b09ef2d89468c9,53.87921751093815,10.670930147260774,Fried Chicken Joint
Fressnapf,4d3ab35c039eb60c20eaed9c,53.87926789443036,10.669894784697304,Pet Store
Vegas Bowling und Golf,4ef8c35e9911b01ddc9c84a5,53.87887810702758,10.672868240799405,Bowling Alley
BAUHAUS,4bee71643686c9b61584246e,53.87898372096939,10.675662691527474,Hardware Store
Hebammenpraxis Am Stadtpark,5b094bb89deb7d002c24781d,53.87932,10.699084,Health & Beauty Service
JEU-Arena,4bf57df498ac0f47873365a8,53.877777,10.646769,Soccer Field
Hotel Zum Ratsherrn,4de3ae1fb0fb267148a24640,53.87780079240366,10.660997982297573,Hotel
Hotel Herrenhof,4ee233a493ad88a6be99b720,53.8775928912887,10.660611391067505,Hotel
Das kleine Steakhaus,564b70d4498e8c3e94be9015,53.877838134765625,10.66126823425293,Steakhouse
Burger King,4b93295af964a5208c3834e3,53.878475331080644,10.668564704589938,Fast Food Restaurant
McFIT,4bf54f28cad2c928b1dc9c99,53.878101242456516,10.667849332094193,Gym / Fitness Center
fresh!,4df4e7e1b61cbd3ec0203fcd,53.87842058320267,10.669310379099082,Fast Food Restaurant
H Lohmühlenplatz,4ffafa5de4b0d61585af1b8b,53.87767977815036,10.667246200465803,Bus Stop
A1 Musikpark,4c65c4cb19f3c9b6db1a9eff,53.87774900334147,10.668223667198927,Nightclub
FitX,5626367f498ec83fcdd25b15,53.87851162237743,10.669889103462722,Athletics & Sports
Junge - Die Bäckerei,4b7d0c52f964a52011ad2fe3,53.878347941985936,10.670809890977276,Bakery
Rusta,591d92e572475051db664a9e,53.878184,10.667775,Furniture / Home Store
Kulturwerft Gollan,5708b1ee498e5b84bf8e96b9,53.8780609,10.6831312,Music Venue
"Jugendherberge ""Vor dem Burgtor""",4ddfb03a52b16128c61e5296,53.878282679292425,10.693984092069137,Hostel
H Sedanstraße,4e4fb12b45ddff0031c2dea2,53.87730195035915,10.66220998764038,Bus Stop
Holiday Inn,51092414e4b09ed7da9d9d9c,53.8767122,10.6932432,Hotel
Kochwerk Lübeck,526037bb498e6ef7c154d661,53.87646761505934,10.693071511387332,German Restaurant
Café Steinhusen,4c9dfa4fd3c2b60c5039c6bc,53.87668762821704,10.69535741,Café
Stadtpark,4d8a04ed1508a14385bf1a1e,53.87646436112245,10.701769440756298,Park
Bom Dia-Wein und Feinkost aus Spanien u. Portugal,51a8cf87498e2165cadca2e1,53.87666370125852,10.704198575896768,Wine Shop
Lübecker Reitverein e.V.,50f0656be4b0d0c1059bdab7,53.87649236494519,10.728707313537598,Stables
Sixt Autovermietung,4e1c6fc1b61c283cdc1f1d67,53.8765315,10.6658054,Rental Car Location
Avis Deutschland,4d10b898d21db60c3fc92b18,53.876164743747886,10.665129728836064,Rental Car Location
"""Bimmelbahn-Lübeck"" @ Hanseatic-IT",51728408e4b0fcf8f332acb6,53.875732,10.663946,Toy / Game Store
Wochenmarkt Lübeck,4b7fb632f964a5201d3a30e3,53.87621574073766,10.671614402871331,Farmers Market
Strandsalon,4c23705399282d7fb0a268b0,53.87593932123077,10.68812768647387,Bar
Cafe & Bar Celona,51ed1400498ecedb4a0290a9,53.87572001373014,10.690898904145124,Café
H Gustav-Radbruch-Platz,4d56be34b4deb1f7c1a9147a,53.87597659558425,10.693679599602007,Bus Stop
Kaspien,4d2decd192c46a31211e62f3,53.875341208697016,10.698537826538086,Middle Eastern Restaurant
Landwege,523b1dfd11d22280e04786ea,53.87565820563553,10.70829267498844,Grocery Store
Contra Shop Mattern,4d273dff467d6ea8e516bb95,53.87491763,10.65356725,Sporting Goods Shop
Cup'n Cakes,532d30b011d267476a25e88a,53.874696041338716,10.661695003509521,Cupcake Shop
"Hausarzt St. Lorenz, Dres Grasteit & Witte, Dr. Brauer",58bd1e10ce66aa16e7e06710,53.8748701,10.6629159,Doctor's Office
Sky,4cc6cc6442d1b60c93362b13,53.87484201789002,10.677790393526598,Supermarket
Lübecker Kartoffel Keller,51f2bbc7498ecf87b51157e9,53.87433598726088,10.692066101682373,Gastropub
Budnikowsky,539ffabc498e723ddb92e6ae,53.87472915649414,10.707680702209473,Pharmacy
Apo,4beebb81e24d20a117427314,53.87501041,10.70901175,Pharmacy
H Lauerhofstr.,54844ccb498ee5d2bdd45af4,53.874303,10.717272,Bus Stop
Netto City Marken-Discount,4e8daef39adfed6919e98d5c,53.87338112,10.65672805,Supermarket
ibis Hotel Lübeck City,4c41b19ad7fad13ad1de07da,53.87382620116648,10.666472581638562,Hotel
Netto Marken-Discount,4cc5b8de3d7fa1cde06ab35f,53.87357521,10.66645431,Supermarket
Asia Kim,506db4ace4b0c3dbe07297ac,53.87377018088525,10.666508288212837,Asian Restaurant
Lila Bäcker,535a0e9b498e7196fd736e77,53.87329306362982,10.666319509671922,Bakery
Ferienhaus Reiferstr. 20,5a1e74d2a4ba7c2c334ad97d,53.873962,10.67222,Vacation Rental
Miami Shisha Lounge,52d999c9498e684d8c5be6b1,53.87318957871656,10.67515377622217,Hookah Bar
Jeverstübchen,52bb3bd3498eb9260b57c00a,53.873124,10.674747,Bar
Restaurant Media Docks,4db155420437a93f7f85a594,53.873575,10.683441,German Restaurant
The Newport,597659acf4b525310089b391,53.873713,10.683559,Restaurant
Hanse Marina,500978dfe4b0dea10830da9f,53.873502676110334,10.68482007566139,Harbor / Marina
MS Hanse,55742455498ed29e00751534,53.874056,10.687541,Boat or Ferry
NORD - Restaurant Im Europäischen Hansemuseum,55be080a498ed67b760c2dde,53.87407996055988,10.689477914329473,Restaurant
Europäisches Hansemuseum,51cd9a38498e229fd13b1c18,53.874102968407115,10.689565643167885,History Museum
Burgtor Lübeck,4e5e7282b993f2a09a94d83e,53.87389905615417,10.691145658493042,Historic Site
Fräulein Brömse,56eedd53498e8f651b40d10f,53.87316689169645,10.689600706100464,Café
LYC,4e45050ad22de4060efc844d,53.87330627441406,10.706367492675781,German Restaurant
H Heinrichstraße,4dddd0a2ae60c6eb2a4dc912,53.874479,10.711686,Bus Stop
Zippendorfer Bäcker,4e38f474887777123dce46fc,53.873616824799484,10.72275708563628,Bakery
Eiscafe Dolomiti,4b991727f964a520a46035e3,53.872121898947526,10.654299271626222,Café
Spielplatz Schönböckener Straße,5012c102e4b0dd18ec0337be,53.87241332542418,10.65775491669412,Playground
Achilles,50b20c31e4b09dc7a667f29b,53.872842679020174,10.65990723021447,Greek Restaurant
H. Junghans Sanitär GmbH,58c8f9fcfb549a3093f025b5,53.87215,10.65999,Hardware Store
Könemann Schifffahrt,4db1529aa86e63d21168400a,53.87270168886513,10.683043505332403,Boat or Ferry
Fangfrisch,5acf40c389b06a5c99440b48,53.87209,10.683618,Seafood Restaurant
Yogapur,58de2208113efc6e19f3d3d5,53.872562,10.684294,Athletics & Sports
H Große Burgstraße,4e64fdb37d8b85408abfa665,53.87262707431651,10.690597112681477,Bus Stop
Das HOTELchen,501ff83fe4b0a7e9a8537fac,53.87135372141915,10.651791561940477,Hotel
H Beethovenstraße,4edf6618991168b109b8fc0e,53.87102000492226,10.651408983413495,Bus Stop
ALDI NORD,4cde54ef78ddf04dc3049a98,53.87183393188699,10.666013325514772,Supermarket
EDEKA,4dbc3888f7b1ab37dd5866ec,53.87130023644058,10.665764801250667,Supermarket
Marae,575030d8498eed427429e086,53.8719318292985,10.685148239135742,Café
La Havanna,4ee13bc277c8f9d3890a718e,53.87192352624228,10.685744179122235,Cocktail Bar
Klassik Altstadt Hotel,4e3553bd7d8b0c62b2d2e3dc,53.870935859940175,10.685044496167466,Hotel
Koberg,4d22335c9822a09017bafeaf,53.871529,10.689071,Plaza
Schiffergesellschaft,4bc026e4461576b0bbda7932,53.87111420540463,10.688272234310265,Seafood Restaurant
Hoghehus,574eafa8498e457e405acf80,53.871647,10.688553,Event Service
Tonfink,5002b56ae4b0c123de089af3,53.87184141319284,10.690132732449161,Pub
Taj Mahal,4cf014ea3b03f04dc08042dc,53.871723,10.69024,Indian Restaurant
Heiligen-Geist-Hospital,4cf5172dc9af6dcbc2c0af7f,53.87147094301492,10.689656126933379,History Museum
Lübecker Kartoffelkeller,4c5d883885a1e21eec985911,53.871103361055184,10.689959189909766,German Restaurant
Food-Plaza,4f072c087beb8e003c31dee1,53.87040535215303,10.661041658054279,Grocery Store
H Richard-Wagner-Straße,4f037c1110812b05fc1966bf,53.86997558029193,10.662246532738209,Bus Stop
Empire Videothek,4bfaa5045317a59351f2027f,53.87048626323419,10.666977731410752,Video Store
H Adlerstraße,4bf0bbc717880f4709ad2937,53.87070052362224,10.66900167399589,Bus Stop
Aral,4bf1772899d02d7f2d34c948,53.87054051522214,10.669464604288857,Gas Station
diamond lounge,50da0ecfe4b07ec193c02e50,53.870191,10.670305,Hookah Bar
Eiscafe cappuccino,524d768c11d270947c54b824,53.870834,10.668812,Ice Cream Shop
Treibsand,4e876498823125560f3a68ad,53.86989437630709,10.67665896759333,Rock Club
treibsand,4c928b266cfea093e798b28b,53.869881263030656,10.677785317663407,Music Venue
Untertrave,4db2f9ca43a1369cb59786ea,53.869977888629634,10.680051112598958,Waterfront
Gusto,4d8635d9ace28eec72b22d97,53.870506018100755,10.684094623538495,Italian Restaurant
Peter Pane,56f1a031498e4d47d5957621,53.87053246096956,10.688197291749255,Burger Joint
Bolero,4bb7c2943db7b713dd83209a,53.87050469522694,10.688145586699308,Mexican Restaurant
Double Coffee,4bd1b82777b29c749a0e8d82,53.870477894913435,10.688029963953243,Coffee Shop
Junge - Die Bäckerei,4b83db2df964a520d21331e3,53.87044982916214,10.68808020060571,Bakery
Weltwirtschaft,4ef0f137722ece9f17c941a4,53.869871164023806,10.689351334923575,Sports Bar
LBV Phönix - Tennis & Hockey-Club,4df1004e52b1faff6326bc9a,53.87080860364336,10.699395786775078,Sports Club
Waschsalon,4e4fb773d164978659cd6c7d,53.870322,10.717507,Laundromat
PENNY,4c46bd8d19fde21ea8250676,53.8696981,10.6619019,Supermarket
Backlounge,4fb2330ee4b03df318aec202,53.86877650035556,10.661328284454164,Bakery
Budnikowski,4fcde429e4b0fc13c4b09104,53.8698735544698,10.666449469335477,Pharmacy
H Fackenburger Allee,4de29f5ed164df8574ffcfc7,53.86954136372649,10.670810260538396,Bus Stop
ming garden,515744d5e4b016cb3ed024a0,53.869138634354506,10.671410921424254,Chinese Restaurant
Musik- und Kongresshalle MuK,4b783ad5f964a52023be2ee3,53.86963638562532,10.678375746741544,Concert Hall
Ducksteinfestival,4e3c2c42483b04e17a8486a3,53.86903180763113,10.678705453954356,Music Venue
Seewolf - Bierstube & Restaurant,4b562167f964a520ca0128e3,53.86920935475882,10.680097271437647,Seafood Restaurant
amo,506dc5bbe4b0f7e685147cc2,53.8696310282432,10.682069179637319,Sushi Restaurant
Restaurant Wullenwever,4f748640e4b0250b715fbdbe,53.86956019091963,10.682256587059053,German Restaurant
COLESTREET caffè bar gallery,4b65c598f964a520b4fe2ae3,53.869626040766306,10.685688748296766,Café
Theater Lübeck,4b348a77f964a520d62725e3,53.8696902588429,10.686395655702219,Theater
Feuerstein Lübeck,4c4b519146240f47439729f3,53.869623252585605,10.68742304080049,Restaurant
Essen & Trinken,4d6659d1838654810549f753,53.869565,10.687449,Asian Restaurant
Telekom Shop,4e133d652fb6744af78f0251,53.86886536433053,10.686526894569397,Mobile Phone Shop
Papadopoulos,4de90e0488774aa92caef2d2,53.869522,10.688433,Greek Restaurant
Traffico,4d7ce9a679c4b1f7015b03f3,53.86953049,10.68851213,Café
Remix,4b489028f964a5206e4f26e3,53.86926287595646,10.688974806998699,Café
Willy Brandt Haus,4c640167eb82d13aa82e09d6,53.869522131663004,10.689413080843066,Museum
Zara,4b51b7c2f964a520675327e3,53.868906079264704,10.686978433038686,Clothing Store
Café Affenbrot,4bb0fa9df964a520b96f3ce3,53.86914540872262,10.695256629720435,Vegetarian / Vegan Restaurant
Hotel Rucksack,4bf7bf8a5ec320a16e7587d3,53.8690829,10.695358433333334,Hostel
ALDI NORD,4d790cce10936dcb5d265189,53.8687715721981,10.694444672676603,Supermarket
Zuleitungskanal,535aaa4b498e77af95b90a6f,53.86966142545122,10.69605637985575,River
Schulgarten,4deb90ee7d8b6c7a535bcca0,53.86959711448222,10.703928294377727,Garden
Drägerpark,4db3ef8393a017099dceb7ba,53.86982533911527,10.708451271057129,Park
Starburger,55701d60498e6be25b321947,53.86959285959933,10.711707472801208,American Restaurant
Pizzeria Da Angelo,5b0ac72c112c6c002c204c17,53.86963,10.712257,Pizza Place
Keyif Bistro-Grill Restaurant,51c33b80498eb4e78a825941,53.86967772195243,10.71209220457235,Turkish Restaurant
Istanbul,5675978a498e52b4b324e712,53.86822165233426,10.641220571302421,Gastropub
Backlounge,55f01a25498e81742104efe5,53.868704,10.661445,Breakfast Spot
B&B Hotel Lübeck,543530e3498e72e113a8b93e,53.86866283360197,10.673300921916962,Hotel
SATURN,4bbf3cb030c99c7417cf5411,53.8677147,10.672773,Electronics Store
Holmes Place,4bb7678cef159c74712177f7,53.867678409030766,10.672608691598683,Gym / Fitness Center
Marzipan-Speicher-Café,529de0a711d22c43ba667f6b,53.868639,10.680239,Café
Die Lübecker Marzipan-Speicher,4c878f7ab504a1433556b71c,53.86850464611375,10.680197355951247,Candy Store
Radisson Blu Senator Hotel - Lübeck,4b5d556cf964a520245a29e3,53.86780497060615,10.678895326346026,Hotel
Brauberger,4b968a4bf964a52033d334e3,53.86821315953578,10.680933580925762,Brewery
H&M,4ba4e863f964a520a8c138e3,53.86853733384052,10.686675323823458,Clothing Store
Buddenbrookhaus,4c78d939566db60c73f9420e,53.86816665604375,10.685791158855864,Museum
Lübecker Altstadt,531ceda2498ef5c72a55a5c4,53.868139919810204,10.687037778153018,Historic Site
Markt,4e4ad18945dd81ecad921164,53.86811462750174,10.687058029915322,Plaza
Wiener Caféhaus,4c2615fdf7ced13af49e256d,53.8677849673884,10.686297150752363,Café
Filmhaus,4cbc8ea0035d236a7245e64e,53.868726846971974,10.688708496693225,Multiplex
Ristorante Seaside,4c2a2a8e9fb5d13a22479c57,53.868613,10.696704,Italian Restaurant
Naturbad Falkenwiese,500ae74be4b0c26243224fef,53.868457747985296,10.701923085758093,Bathing Area
Trattoria Lara,4f5a427ee4b04b8b5d0eaab9,53.86804725828469,10.70313999482603,Trattoria/Osteria
Trave,4cb5621db315a093683c9476,53.868093134661805,10.703006131957917,River
Tor der Hoffnung,5051970ee4b0d1946a015af7,53.868269125077944,10.710597038269043,Housing Development
Bahcede,55a11018498e55581469a754,53.86767045245147,10.64270280576941,Botanical Garden
Mozart Stuben,5718f9f4498e486c41b0957c,53.867037,10.657035,Pub
Hotel Hanseatischer Hof,4bc78bb293bdeee1eb7f37ae,53.8674911499672,10.663772275850302,Hotel
Lübeck Hauptbahnhof,4b1610ecf964a520bbb623e3,53.86763020373409,10.669651509660921,Train Station
Balzac Coffee,4b501a81f964a520b91c27e3,53.86756989794517,10.669637892249074,Coffee Shop
mai-mai,4dc140dd1838710f437863eb,53.86751829140005,10.669685500685153,Asian Restaurant
Gleis 6/7,4cd4908a89eb6dcbacf5221e,53.86755591589765,10.669706502638455,Platform
Gleis 4/5,4ff2957ae4b0a2a64300e099,53.867520429527026,10.669678760243547,Platform
Junge - Die Bäckerei,4c14df73a9c220a18026589d,53.86741220715073,10.66991029355409,Bakery
Gleis 1/2,50cf5d62e4b01c69f79c3ac1,53.86732258456245,10.669761064956171,Platform
SUBWAY,53bfc7dc498eecb3e875d5e3,53.867327428125634,10.671759803775053,Sandwich Place
Rossmann,4ed525c399119575fef0e4f3,53.86738344896121,10.67195177078247,Drugstore
H LindenArcaden,4bee8c72e24d20a1b4047314,53.86740235649426,10.672198845376187,Bus Stop
Time Out,4d28b3f5849f37049eba7641,53.867153154952,10.671746056528624,Cocktail Bar
Sparda-Bank,4bee888fd355a593c7f70a60,53.8673167,10.6732742,Financial or Legal Service
Lindenplatz,5209f3ba04933082c40482e7,53.866852506170275,10.672841162759623,Plaza
Park Inn,4f9c1ab6e4b04dce44cc6cf4,53.867187332428045,10.67669928073883,Hotel
La Baracca -Cucina Italiana,50cf5e45e4b0a8af976e6c6f,53.86664542997489,10.676956540077505,Italian Restaurant
Barcio,4d483a590bfd5481fb553b00,53.8671946964615,10.680652036112887,Bar
Dietrichs,5753eaab498edb6da8510578,53.866813,10.680806,Café
Conditorei & Café Maret,4db2b58f1e7248d1357b89da,53.86681091321201,10.68481674559285,Café
Ratskeller Zu Lübeck,4c6bdb9ba48420a15cd70a0b,53.866889225963895,10.68522673898853,German Restaurant
Café Erdapfel,51f6a71b498e433bd1b0fccb,53.86711575804211,10.686817296411927,Vegetarian / Vegan Restaurant
Das Flammkuchenhaus,5470f17d498ee8730366f255,53.86709095844225,10.68708525943778,French Restaurant
dm-drogerie markt,5097b0ece4b076702e072241,53.866776,10.6858751,Drugstore
Niederegger Arcadencafé,4c67d32119f3c9b6cfb0a3ff,53.86659683139416,10.685087766372815,Café
Hugendubel,50b35e91e4b0731875f5b2dc,53.86677127546919,10.687373544841686,Bookstore
Rossmann,503fbd0c7e2752ec471b5904,53.86662,10.68727,Drugstore
Kaffeewerk,4f731c3ae4b0782142c1cd8a,53.86848180679746,10.69060125145151,Café
Mehr Essen Weniger Wiegen,5af324526adbf5002ce1f9d5,53.867526,10.70137,Health Food Store
China Restaurant Chau,50fd9145e4b0d36cb5500874,53.86682658559028,10.71964254625949,Chinese Restaurant
ALDI NORD,5347fa6b498e1f9011783e70,53.867301206656,10.721851587295532,Supermarket
sky XXL,4b895e35f964a520832f32e3,53.866790909710694,10.720124402211532,Big Box Store
TuS Lübeck 1893,4dbd288b5da3ff58ec5d1492,53.86814260106653,10.731453895568848,Sports Club
H+ Hotel Lübeck,4bd897e32ecdce7226d9d0f2,53.866551528957906,10.669886469841003,Hotel
Hotel Stadt Lübeck,53c838bc498e523d703c51a3,53.866245,10.670312,Hotel
H Holstentorplatz,4bed806d91380f4753fb9f18,53.86649728855686,10.67310241065046,Bus Stop
Hotel Excelsior,4d866dd35ad3a0933b3bf9fd,53.86590564841007,10.6723171669919,Hotel
Hotel Lindenhof,4cd5c6fe122ba143b49b2ea1,53.86580731903487,10.673973833097365,Hotel
Cafe-Feinbäckerei Schüler,4fc07940e4b01d45be49f8da,53.86589310591974,10.674626292873926,Bakery
Mijori Sushi,4c79610fbd346dcba339f5ef,53.86584653749401,10.67455995815603,Japanese Restaurant
Holstentorplatz,4bbb36d81261d13adf60eb98,53.86628026223207,10.67823564083004,Plaza
Holstentor,4f2be3f4e4b0aa4f6cadfd60,53.866260511210406,10.679673850536346,Monument / Landmark
Museum Holstentor,4f2003cce4b0ec749c64104e,53.866209899221566,10.679606795310972,History Museum
L'Osteria,52d56641498e0112438faaf6,53.86649459755189,10.680924931211766,Trattoria/Osteria
Block House,4b5d54c4f964a5200f5a29e3,53.86645562600966,10.680846128770442,Steakhouse
Hotel Jensen,4d91dfc756a3f04ddbb8ec41,53.8660423040911,10.681382159752157,Hotel
Restaurant Yachtzimmer,4c63001aec94a59385af2aca,53.86590348924953,10.681140030891296,Seafood Restaurant
Potters,4bf9196d4a67c9283f5526cf,53.86562551596036,10.681118092981004,German Restaurant
Ristorante San Remo,4c5b0d4704f9be9a4751f360,53.86555630898562,10.681042829297406,Italian Restaurant
Thana Asia,4c5a91d867ac0f47c5f2064c,53.86639238031109,10.682568170781144,Asian Restaurant
Taste,5777e751498e03e655c1998b,53.866254184715146,10.682659149169922,Café
Petrikirche - Turm,50213ff4e4b06cf841c7cf33,53.86611185241768,10.682803644608548,Scenic Lookout
Lübecker Hanse,507ad461e4b0a4757eacd39a,53.86594521037014,10.682352484623067,German Restaurant
Theaterfiguren Museum,4e997344f5b9a9af67bac03c,53.86583446836503,10.682156445206445,Museum
St. Petri zu Lübeck,4c5bd1f8857ca5934468c8cb,53.86594938304584,10.682924514541583,Church
Peek & Cloppenburg,4c4ad46d42b4d13a6893c97d,53.86643183770846,10.684545130402197,Clothing Store
Junge - Die Bäckerei,4f082648e4b0596c8e586fc5,53.86620875123197,10.684496322103891,Bakery
Niederegger Stammhaus,4c26147d5c5ca593196b45fe,53.86651925184141,10.685618229534771,Candy Store
Buddha Bowl,59b7b6269be5223cd09811df,53.865723,10.683932,Indian Chinese Restaurant
Eiscafé Venezia,4c4d69559efabe9aa7117368,53.866359,10.686953,Ice Cream Shop
Coffeehouse Mocca,558feda0498eeb87d1054dee,53.86575549720997,10.685908191499946,Coffee Shop
Kaffeehaus,55101a3c498e50a8c935f52c,53.866097,10.688138,Coffee Shop
VAI Restaurant,4f92aa30e4b0b2dfcfed7b91,53.86585650452814,10.68857622477466,German Restaurant
soulmade i scream,5411c130498e1ea231b7d81c,53.86644586090447,10.69026681734868,Ice Cream Shop
Miera,4b78565cf964a5207ec62ee3,53.86572380925112,10.689679669627482,Restaurant
